m_S,kappa,lambda_S,C,Delta,gamma,Psi,alpha_s,Pi_S,kinetic_VEV
1.6905490548820215,0.4884000027555898,0.4220497697916562,0.2979417610569944,1.7736041567265066,15.151975627665768,1386.7328893389383,0.49884000027555897,0.28771559779504674,0.013701713104070297
1.6760190226222007,0.49494116633462304,0.41566099400530143,0.29707963517165303,1.7718080982253142,16.13112188775811,1363.9876982713824,0.4994941166334623,0.3302641727453275,0.012064358086014058
1.6786469695089776,0.4814104493090117,0.42000111774300974,0.2807703518427508,1.7719831797467793,14.96872491155738,1318.6051368085405,0.49814104493090117,0.3220687410638323,0.014013595445689196
1.6859652613411826,0.4895789183809817,0.4168502755886059,0.2931093633159993,1.80350958076001,15.782668293843956,1378.9805100628573,0.4989578918380982,0.41016794544390445,0.013057981516377564
1.691667104529465,0.48418040656567973,0.4137351714494182,0.2647752826468772,1.790520055744808,18.142540079155893,1202.748848072323,0.498418040656568,0.3442244774772867,0.009740072679309859
1.7026037725301262,0.48779097517592673,0.41168480412239894,0.27610714300352096,1.7745678056655048,16.695675748940193,1142.9987487479748,0.4987790975175927,0.25023129067066696,0.011297365857647202
1.6897875367280955,0.4920746130693288,0.4139674630971062,0.26627605919697533,1.779867404992567,15.406007327981275,1291.0503690390485,0.4992074613069329,0.3125460600733696,0.013347351554170602
1.710084638405024,0.4900297050873355,0.4091977810075739,0.2496137722446854,1.7625924276060498,16.250020779604224,1151.8076465784284,0.49900297050873355,0.18234259534534658,0.011765109095134719
1.701515897458008,0.4821041621282857,0.4227856915408867,0.2693456923754684,1.7940645390850816,15.65384835717248,1351.0093618989276,0.4982104162128286,0.32351122110023534,0.013135115002722252
1.7051581856761155,0.4860211327103807,0.4097519119180254,0.29477836474578173,1.794305699843631,15.380128882205643,1541.0523292772882,0.4986021132710381,0.3119685063130806,0.013610463772197238
1.7221037582900682,0.484219306720481,0.39937341113778546,0.27987140582701303,1.7998066359709797,15.870797764757906,1257.3099893053145,0.4984219306720481,0.27366257256839654,0.012860391277927883
1.6872965239869946,0.48007020921607624,0.42949504760966123,0.27311273353949284,1.774343412391843,16.90674315556268,1264.6060166283291,0.49800702092160765,0.30132498523973483,0.01101426311477184
1.7112805686743855,0.49356947010650926,0.42615171418087877,0.2921196832022436,1.7766552432727891,14.835919113282923,1427.923031651638,0.4993569470106509,0.22802266872616528,0.014340933110100245
1.704790401572859,0.4957024587055072,0.4246505909328307,0.2994792330753738,1.7861523041419012,14.78057038471373,1313.5974984132938,0.4995702458705507,0.2840297402964729,0.014603420427051858
1.6999977057854547,0.5041479211701977,0.414414155681353,0.2881040231159804,1.7651798403263812,16.531148925930996,1372.0103368756813,0.5004147921170198,0.22586766901885902,0.011401758576576717
1.7182788448129895,0.4794068796148063,0.4068277964054452,0.28404930942745055,1.767331867574302,17.02681995799847,1136.558687911129,0.4979406879614806,0.17097974161180796,0.01077380546054765
1.7181852123183552,0.4938727634800549,0.42599705864064275,0.2784222401459781,1.7772222530232553,17.311067447753352,1533.9097061382054,0.4993872763480055,0.20635851281158457,0.010539882954098015
1.6908026380601737,0.48827096785104857,0.41653777690037946,0.28340742786473655,1.7851452332925943,16.482916227940418,1198.3627579201063,0.49882709678510484,0.3279299430760281,0.01172948667977826
1.7022675912421312,0.48307738853483184,0.4159162003660373,0.3028361349311626,1.7592659925567176,17.251674872253556,1364.075647522334,0.4983077388534832,0.19730188037328533,0.010399213290279099
1.709218175238761,0.4922360532214721,0.4148245138683915,0.28705463543238685,1.75753607351684,17.015385793049504,1482.5021234105302,0.4992236053221472,0.1675062791464712,0.010669028976017422
1.7009048987796613,0.4857119614832383,0.4187888570048572,0.3003532635505487,1.8198535401919547,17.613155065614457,1252.0663843319549,0.49857119614832385,0.41878943305654026,0.010675754014851586
1.713775319984317,0.4845297807527369,0.4052306603547059,0.2949354904170382,1.7874411595712996,16.302032726922416,1310.9771368379243,0.49845297807527367,0.2579200515422433,0.012022090340713514
1.7092178802686542,0.4848004834470118,0.4031998234938801,0.2663357779213651,1.801750103478985,17.1532971748704,1567.2965979922988,0.49848004834470117,0.3248776731564611,0.011033006854343696
1.7324884186053402,0.4795892208925012,0.4201654549460757,0.28856577879536405,1.778856788748055,16.754391011577887,1192.3744507709646,0.49795892208925013,0.16281535427341032,0.011272615080013941
1.6820458129610532,0.495365040458431,0.4209220180403301,0.27283603338587903,1.7737622266878383,16.50794684606221,1211.6913429601682,0.4995365040458431,0.31695431992478795,0.01154528559658031
1.703163460153789,0.4865000380819498,0.42870721083963287,0.272035449428405,1.7558667437623028,17.235157197197545,1287.1896430500076,0.49865000380819496,0.1823022498474045,0.010378930623952164
1.6913724623273172,0.49152967131311687,0.4158882132807368,0.2506944776558198,1.7893953961421298,16.504088735989953,1503.2371711827136,0.4991529671313117,0.3411950774154775,0.011755186703401739
1.7140616118315857,0.4980879809378005,0.41759607082072436,0.3040127115931119,1.768902709202377,16.2851004154425,1125.709386761844,0.49980879809378004,0.19100958546881586,0.01179850585956313
1.680742421649317,0.4780695274821254,0.41724297768012963,0.2711308219526866,1.7733532448072216,14.256323327348811,1243.1045303445696,0.4978069527482125,0.3198866429366909,0.015473032402791824
1.7101946906533734,0.5052327273000491,0.41485425683336663,0.2789332726151399,1.8052881518647066,16.01018541788605,1412.474438948676,0.5005232727300049,0.33429943132410056,0.012714530868355596
1.695549273529775,0.48600636202964037,0.4130955673369688,0.2673999945504905,1.7587820615399625,17.377793214629286,1265.2922762634082,0.498600636202964,0.21842700102741297,0.010243180005734046
1.693987572008185,0.48875457627599295,0.40161520997395955,0.27782347343033353,1.7828057564261726,17.290101849055663,1399.3320980395708,0.4988754576275993,0.30880247102811165,0.010631950655457164
1.6833025269468898,0.4915426857014223,0.41910742602752576,0.2725520871956925,1.7694224968337682,15.310882499648775,954.819857110285,0.4991542685701422,0.2973485750756617,0.013355576588730631
1.698023860806985,0.4780556592693009,0.41192209409310343,0.28162067428818377,1.7924762100706253,15.745728842406484,1668.0688681258694,0.4978055659269301,0.32968593179929284,0.012959291667750956
1.721267507954364,0.47879028744754826,0.43039301087278165,0.27838264044085115,1.7974421970504981,16.27182742068846,1424.0439700771765,0.4978790287447548,0.26803661779829513,0.012202173817899353
1.7046221697470578,0.48318366745451513,0.4239792476244561,0.28193774080232503,1.7745675379538177,16.705324728900578,1218.0131847622927,0.4983183667454515,0.24335320516630699,0.011284315526037779
1.7144152062681173,0.48620833730978247,0.41288443450771306,0.2683109474527387,1.752620418420555,17.106104151825214,1395.982244816205,0.49862083373097826,0.1324588315812898,0.010497200927982366
1.7299696273294942,0.47876444080091185,0.4230940007929141,0.2848648833805676,1.7667731316346202,15.00119288860827,1415.088271482283,0.4978764440800912,0.12869238718345422,0.013871070576290905
1.7089563337723388,0.4741970749497394,0.4125016745302933,0.28283547296073414,1.743609139582319,15.488023070690081,1256.9952450468493,0.49741970749497394,0.11964108089440151,0.012673783962846064
1.696618006419065,0.49445629215616194,0.4122981618043338,0.2770443345864074,1.7783342497829282,17.726724574887697,1413.4384779477402,0.4994456292156162,0.2839600442456076,0.010063980618136355
1.712008783227742,0.47646255098025214,0.414090849737614,0.29922632485601003,1.7752546630335249,15.378457689717324,1224.683966547204,0.49764625509802524,0.2205550447733402,0.013325875759404044
1.6968355578052856,0.4925338814914511,0.4190294515532967,0.2885944188859608,1.7465498180219776,17.10364992905865,961.9694560932853,0.4992533881491451,0.17118535660022838,0.010427599862948576
1.6974336597505426,0.4756919077091011,0.43177595841534844,0.3078972815450326,1.7761647787819543,16.532914926363304,1188.3724805170343,0.4975691907709101,0.2734802921314281,0.0115416432328092
1.6822016080057154,0.47978309039422573,0.4163781501913321,0.2810847229246792,1.76367996784924,16.386250391975548,1473.4035879848825,0.4979783090394226,0.28076477901568175,0.011584582602321645
1.718893862366266,0.48380621471699137,0.4161525267476003,0.26700379927100787,1.7782685566271887,16.98326964528539,1577.3296869450432,0.49838062147169915,0.2076429494085259,0.010963572395178233
1.6992099613652585,0.5034901014445152,0.419074904487534,0.2544427372673685,1.777825195132906,15.30824156096196,1420.281986291507,0.5003490101444515,0.27334793164643223,0.013487377089591631
1.707731473687238,0.4867420832476893,0.42562843046733295,0.29248568854175894,1.7631113810215355,16.737583856753243,1268.076409595627,0.49867420832476894,0.1922149556656807,0.011096192079442834
1.6894605710709005,0.48735478388438314,0.4276143841588688,0.2714086166609182,1.7860890717683908,16.195390563408765,1068.8709585013655,0.4987354783884383,0.33583715108725887,0.012162514607859387
1.7115392144457322,0.4841038852026905,0.4190867155451726,0.2675958498703044,1.7931695320431238,17.107086644511615,1193.3448636825503,0.49841038852026903,0.28609048806224147,0.010987290118679233
1.6935708814279737,0.4781205505026938,0.40872191271237646,0.24747852917811936,1.8011567197720522,14.679886854235669,1487.4098991639469,0.4978120550502694,0.375983198759295,0.015054196790483344
1.7028743691744728,0.49067123817908337,0.40898652666513924,0.2762729584549661,1.7788216327961153,16.709847209672166,1298.7519646654862,0.49906712381790835,0.2644252841120789,0.011332346551979936
1.718167390468587,0.4854505587004723,0.40937501416382555,0.26144827143313365,1.7644920372780528,15.329990194748746,1598.9442300965254,0.4985450558700472,0.16133296794801932,0.01324816265425827
1.7168613896834881,0.4964667517004655,0.4146255483126258,0.2759675051054844,1.7728941078960638,14.846032361755631,1145.014702171211,0.4996466751700466,0.19554048642666233,0.014260829498795532
1.7046695489122459,0.47601588696678715,0.41156326961229955,0.2814312052272014,1.7817506169799433,15.429422069930949,1454.3181052838572,0.4976015886966787,0.2687369901197285,0.013335045969560748
1.6784780345093993,0.4959519547930385,0.43234188691526376,0.28408417576562967,1.8062492167869328,14.662887952989296,1333.501205855175,0.49959519547930387,0.4452477208128722,0.015174567148329501
1.7498921585509097,0.48707433091686403,0.42392946634168754,0.25118118509919335,1.80800098273054,16.453967861815837,1469.9273526983607,0.4987074330916864,0.20674498699663646,0.012074135212379924
1.7311878845540971,0.47891603171188907,0.4290079110554988,0.27256447888573293,1.7712856808015365,16.144362917713362,1321.477101357572,0.4978916031711889,0.14044147138567276,0.012037475052839636
1.7158401223733246,0.48766525974088004,0.4183222474028689,0.2861364625253555,1.7975182275254382,15.852019718886613,1489.7137962352078,0.498766525974088,0.2869644527400874,0.012858117739078702
1.6937019432761355,0.47869474317250066,0.4159152757025595,0.27962013710733036,1.7849393091695023,14.21611411171864,1425.9728777506718,0.49786947431725004,0.31738206476114206,0.01576467806208247
1.7032961175744705,0.4947805028907455,0.414529724107939,0.28010532742209254,1.7631949916341412,16.796236136526524,1121.5046559850307,0.49947805028907455,0.2076389143794546,0.01101987691361469
1.6968486935533522,0.48429969202397255,0.4169439458262596,0.26993046911232105,1.7643540294496276,18.068673706615858,1268.1684400962924,0.49842996920239724,0.23364965242141889,0.00953496090657977
1.7239578390864458,0.4788058889737729,0.41680611799901923,0.27788263367881333,1.8000002898825496,16.47275236034285,1562.4939496431343,0.4978805888973773,0.2679704126296545,0.011940233254204229
1.7089375433627776,0.48077735923339965,0.41892025938785643,0.2786181489179222,1.7855814577549693,16.839711092822803,1656.9185600715814,0.49807773592334,0.2678336151635561,0.01124320325903147
1.6932375421246026,0.47890502715502153,0.4195508707752582,0.27606255761412407,1.778482067056369,15.918610601515836,1159.4780400208188,0.49789050271550217,0.29594508878092984,0.012482128879129051
1.6979386735131283,0.49751551927081344,0.42472320642951267,0.2790776527017513,1.7721324311151574,15.909231065065555,1196.7037773039576,0.4997515519270813,0.25745761439859605,0.012407776669081086
1.7218178221385487,0.47618910418324084,0.42630247651282144,0.26837696168262,1.773841518438581,15.73971279031253,1320.0051054517487,0.49761891041832407,0.18185711990255582,0.012700944692559344
1.7290014677023073,0.4846709290004314,0.4150088601997853,0.29608924860219354,1.78801990848659,14.674269296192954,1485.7277462295895,0.49846709290004315,0.20756911782766085,0.014846761449534332
1.7279249734522937,0.48727390279208327,0.4012315739662393,0.2933556968194801,1.763375901557589,17.294914416412666,1502.6350085089155,0.4987273902792083,0.12376985631392978,0.010395681572559339
1.7163554809758097,0.48169104755026443,0.40426151183261627,0.2776841074618048,1.7733948079168027,16.875941597338198,1282.1810041216502,0.49816910475502646,0.19905300767057055,0.011042688914214237
1.7012106269679605,0.47442635326380617,0.4226721128099958,0.27099233595626826,1.791418546643879,17.690640873216694,1073.96308806515,0.4974426353263806,0.31506281195094665,0.010254323159126229
1.6563772926200633,0.5019619238515879,0.406714125938379,0.2664985769964616,1.7729564178764092,16.598977271468286,1252.2138178652062,0.5001961923851588,0.3997887241817777,0.011408629057362417
1.7094574003571235,0.48261365363894204,0.4272517321225422,0.2782917143216665,1.7739269689634367,15.562078774420028,1214.747519282767,0.4982613653638942,0.22457228758007108,0.012993802277220348
1.7049725686173385,0.47471720894783176,0.42054875458362195,0.2737731117748109,1.7591727060974003,16.13487083013703,1518.9310251038562,0.4974717208947832,0.18775715014044536,0.01188737520186369
1.7070997314448204,0.47899319625278264,0.4095358509819126,0.2707443818018927,1.7824425640208974,15.275436284885705,1210.064826341956,0.4978993196252783,0.262912000934413,0.013615821292338699
1.7058084602054981,0.48617792277518596,0.41329796782100914,0.2707486418316807,1.7822101295759312,16.448910593922292,1416.4045045445157,0.49861779227751857,0.26649044305440484,0.01173933606294903
1.6851060675707628,0.48382341391221007,0.40582331268933586,0.292739912148633,1.788823620403744,16.18100394685666,1243.7287437523814,0.498382341391221,0.36030748595055817,0.012221488799089193
1.7133611283527679,0.47399523963212664,0.41407648101000527,0.2859669512022359,1.771713744299601,16.60384312210782,1225.413711455041,0.4973995239632127,0.20336323558984182,0.011385965558848486
1.7144832447104779,0.4876533979342259,0.40932494243572864,0.28129980486807854,1.7616381638410081,16.52419524275935,1225.1603533539235,0.4987653397934226,0.16391622390815064,0.011365610924343302
1.715235081730895,0.4758519243103522,0.40490272561800816,0.26792732172684786,1.7648000947546876,16.289654087447076,1193.9216906389947,0.4975851924310352,0.17248798884576422,0.011737275879280517
1.719198655053601,0.4914093960263816,0.4209416957722845,0.28562778068826206,1.7641263895940518,15.442826225283453,1118.2080548625117,0.49914093960263817,0.15649790292403365,0.013049859152881585
1.7140607746738243,0.4883274729454461,0.4048843236961454,0.28200124703785073,1.7695990215009305,17.295644175592344,1093.2387622535498,0.49883274729454463,0.19347635762161985,0.010468302289006469
1.6988495588269164,0.4828092220919669,0.41054351387349153,0.2766775676024939,1.7614341883867775,15.202098287956389,953.4741556228689,0.4982809222091967,0.21656057649137672,0.013425354765399704
1.7039374472812587,0.5112854676737605,0.4238574259740492,0.3088745093651819,1.7793459313881095,17.96880432077151,1452.0071776047275,0.5011285467673761,0.26266911930004655,0.009805786218081557
1.7063668730088006,0.4807103984212013,0.40630026996263063,0.2966372639935893,1.7812479076032703,15.10816365749546,1273.2056525294452,0.49807103984212014,0.2611562030391963,0.013900338399085865
1.7066154917365994,0.48425388871423275,0.404961893767686,0.26979865866563896,1.8054733875451807,15.541880189492884,1200.0840651780834,0.4984253888714233,0.34719771649851516,0.013495067752841445
1.719973264839576,0.4977298611999099,0.4235585462169034,0.27193453376713883,1.78142313849098,15.082699464627114,1548.5741270803255,0.499772986119991,0.21516036658814297,0.013950058313206398
1.7146550312953375,0.49158725211159976,0.4292763781306244,0.29081372892218543,1.7815889119216521,17.81117779226319,1466.66987615018,0.49915872521116,0.23401717473576156,0.010005291003343004
1.7361601515935494,0.478032395199735,0.4147842932280664,0.27655950343145297,1.7696380101326004,16.093055097225278,1498.8208030572182,0.4978032395199735,0.11736661492473299,0.012091825734882952
1.7380970346982703,0.48830943012132705,0.4161578130752114,0.29311824186248836,1.7845637737431164,17.05947982503812,1323.296774231904,0.4988309430121327,0.1636865605293525,0.010942903669055848
1.7061947437392089,0.49325493316227337,0.42316607810090245,0.2532362596556682,1.7905017683098972,17.610064979333607,1390.0078494142058,0.49932549331622733,0.29479607875756386,0.010337787282422592
1.6474501667731096,0.4641067172205288,0.4208677984743189,0.26865986832676486,1.7689815602273984,15.593807037261428,1272.4945161304352,0.4964106717220529,0.4152037084238138,0.012868925897257874
1.723552486991909,0.48206545810831924,0.4215424998193575,0.2860489994013065,1.7932850824882653,16.72730296289084,1424.1215445715634,0.4982065458108319,0.24523821165895,0.011493355125224302
1.6968943549151942,0.4998042319835694,0.42981822711183626,0.27416627076077615,1.7561097735257216,16.424340342843134,1448.0101086096881,0.49998042319835695,0.20447108492950816,0.011432137734586553
1.692977741172535,0.4797395897767351,0.41673306501940677,0.2600828185660603,1.7799624934101708,15.620044243666172,1680.719672081058,0.4979739589776735,0.30209284584129303,0.012985455339714553
1.6990233208751595,0.4970919504927981,0.4198774884489667,0.2800096390719084,1.7489524525767814,14.79925820153505,1191.8888121451032,0.4997091950492798,0.1721544364966836,0.013966130986592724
1.698300354297781,0.4791853170656535,0.40540086135824066,0.28048968263577206,1.7632815796283274,15.261960472029827,1115.6197587537652,0.49791853170656536,0.22493783564860115,0.013348199607127164
1.714184047151581,0.4869492298418743,0.40494470023020984,0.23786137677418567,1.7659897844312389,14.634493238035494,1202.4489424408205,0.49869492298418744,0.18029297120651977,0.014561999017344417
1.6816084633131068,0.4858702781844053,0.4159407617403618,0.27669145231837794,1.7956074935155226,15.74779247472797,1363.6786348369587,0.49858702781844055,0.396399246882829,0.013001200392976546
1.688834188813126,0.4793837791492156,0.4188548062245772,0.25642820502174507,1.79228217617769,16.278431121080292,1355.3172684614285,0.49793837791492157,0.3601144817401467,0.012122374013624811
1.7101473783129613,0.47118879644956246,0.4096303862915241,0.28488507243187733,1.769557243513654,17.471659775384506,1463.1373157290047,0.49711887964495627,0.20672878252094673,0.010257957708077966
1.7143441604561998,0.49183163098949306,0.4257536185955703,0.2726618143682113,1.7773516261549258,17.443935138793687,1280.0568370585202,0.4991831630989493,0.22000290250528698,0.010381444472976084
1.7146231246740402,0.4804980483396929,0.41657719914422636,0.26946461207600175,1.7668095888022313,16.74928739583212,1296.0008418746054,0.49804980483396927,0.1816836634165404,0.011127223877702156
1.6931944558160006,0.501472479030421,0.4133281434689214,0.29462953774805184,1.7726003253868534,14.96865167512658,1214.2888829545718,0.5001472479030421,0.27520444835553626,0.014023495668308872
1.6903260152610065,0.48288172986255573,0.41373771888856065,0.2851719023520434,1.7974436961714726,16.20520321125798,1280.6920852380517,0.49828817298625555,0.37360180303841295,0.012302733818019397
1.6974004774931812,0.4841073715255487,0.4188234340817884,0.28386398176607197,1.768861530189196,16.00443604920682,1203.3891812589018,0.49841073715255485,0.2477027319891838,0.012215378343677124
1.7085980912842709,0.4889898543126974,0.4160676625534267,0.292278318073649,1.756559625842827,16.379056888409885,1325.0435943909713,0.49889898543126976,0.16619428160083904,0.011501328557485993
1.7272821605390882,0.4791573394941517,0.41838565226934665,0.29363192362456225,1.7939066978344056,15.821176909684848,1307.4844683623996,0.4979157339494152,0.234597578418561,0.012856481499737355
1.6742884422134388,0.484965693014001,0.4284360189235873,0.2909896230217864,1.7965519084852695,15.95228303006126,1403.982264492603,0.49849656930140007,0.42435697215256063,0.012683346204060498
1.7016890686456245,0.4720663582476869,0.4219287620885045,0.2849987934875319,1.7709527226875101,15.723251646701852,1184.635705680131,0.4972066358247687,0.24052785964629209,0.012686131369285451
1.685009823384622,0.49234222741856704,0.4080262534002467,0.29343948812645543,1.7867727783077307,15.398511537382248,1347.385959727578,0.4992342227418567,0.35329885639885195,0.01346421906672042
1.6802163598396977,0.4727950898536581,0.425465019617206,0.2782961032266463,1.7756998411877016,16.257874031023572,1207.9985275709273,0.4972795089853658,0.32998291012106407,0.011929207783888458
1.7195043496801723,0.49219130940863526,0.4111842286920746,0.2854908771497867,1.80282440889332,16.466686046958905,1369.109299371683,0.4992191309408635,0.293480640732517,0.011986556815007592
1.7131693686174903,0.48259171317881455,0.41733394034265564,0.27428901128593525,1.7768022904362846,17.303492420997706,1183.3034379703045,0.49825917131788144,0.22207709373037687,0.01054412817599704
1.711741502739209,0.4799091463693974,0.4132757774238708,0.2543141241181866,1.773827567022634,17.444204349107196,1243.79963351757,0.49799091463693973,0.21640526532955118,0.010339998335750295
1.7188153875959649,0.48160921074323393,0.42360367067724397,0.2952062532886318,1.7476131912539135,18.3456006956291,1044.31732803021,0.4981609210743234,0.0998255296080206,0.009074584629396086
1.697804216548508,0.48885816310186575,0.43008002611483753,0.2707042566058654,1.7822683055456305,15.199942496893968,1158.3039254148116,0.4988858163101866,0.29394115522259945,0.013748720338332684
1.698510437254997,0.48859016088756235,0.4083498276608375,0.25529741870882583,1.77728397064504,15.470662457446839,1150.4570448145878,0.4988590160887562,0.2738006068476384,0.013197626292779305
1.7377859592508387,0.48183701499620807,0.4172354813235323,0.27499230352598253,1.7561589281704661,16.008598582573356,1512.1337795672466,0.4981837014996208,0.06419414082348318,0.012034304673557357
1.7013014341861064,0.47857423627445905,0.41331783932394967,0.2990345700502106,1.7778093504437629,14.058550147618975,1368.8648411989527,0.4978574236274459,0.2661795165615719,0.015991503716550393
1.7160269816958114,0.47564887833259517,0.42461908221807537,0.2786406078371625,1.7886605535123727,15.969691760179689,1332.6010217422256,0.49756488783325953,0.25455797378315115,0.012544772544487175
1.70509572311445,0.4664685298111535,0.41238815017291935,0.28543701237389524,1.7939346694243863,14.22718167861805,1291.876686796138,0.4966468529811153,0.3108501731795932,0.015899208012890322
1.677276122048824,0.49513637137593125,0.4227485448060933,0.2744400868596515,1.759394628115449,15.481877168361878,1345.89857223606,0.4995136371375931,0.28221426784635817,0.012914550304563576
1.6743305649429812,0.4876338192699074,0.4252294601736437,0.23654423186662313,1.805134114701092,15.303435888923557,1257.4163179628918,0.49876338192699077,0.45512633135541236,0.013913649244951217
1.6963152367009016,0.49522608627898984,0.4134165789338831,0.30358097153167024,1.7913045375952918,14.822493401835958,873.563885048681,0.499522608627899,0.3312865641458469,0.014604823762017985
1.7208415187750499,0.49319134265467945,0.42004616364586805,0.2799643883441267,1.771868740532007,14.922220912032204,1441.1003849986519,0.4993191342654679,0.17822330093446048,0.014099254909549658
1.7168243748495402,0.4934387731443305,0.42830828330715925,0.2901420314350047,1.7692924347478562,16.55843870673951,1337.3515854562113,0.499343877314433,0.1829097855784827,0.011417222677250122
1.7187111574633607,0.481383539599191,0.41321822983139617,0.3023017202956903,1.779111306271908,16.079441292170984,1095.3175998808501,0.4981383539599191,0.21126899731548976,0.012242337005621518
1.6901943073159553,0.4864486339068925,0.41320703197032105,0.27476991858657146,1.7735018943971093,16.082998522417164,1430.381243124025,0.49864486339068925,0.2885521729468734,0.012159879445883719
1.7292380873518347,0.4773138567897335,0.4194418393233685,0.28231421025611186,1.784826406692948,16.418056414683207,1286.5035568317587,0.49773138567897335,0.195340939280229,0.011818122253370948
1.6905266004972044,0.4897796764300886,0.41718646776921015,0.28779079827243575,1.7881083881210267,14.92831940469781,1317.0886236030153,0.49897796764300884,0.3394514206801418,0.014347156766977903
1.7081923659800495,0.4865910876502797,0.411736943780981,0.29304714514569147,1.7765262303565574,13.91451781019779,1118.9548731344953,0.49865910876502795,0.23812428795236062,0.016300725212399794
1.704844715651384,0.48912785884568566,0.4211701769535374,0.2782400860613029,1.7790642404274097,16.050190997147094,1288.1201950740603,0.49891278588456855,0.25857406708310826,0.012286349097580815
1.7023918926952812,0.48438132306541404,0.4206465911898181,0.2847525000880245,1.8091374552146904,15.098022848809553,1349.7256867770488,0.4984381323065414,0.37484017554606375,0.014358298360767158
1.7250788820744343,0.49437539258272883,0.407718606311816,0.26522733546086497,1.765094065692132,16.60220834306448,1259.8983994072416,0.4994375392582729,0.1396599113624002,0.011303267107343222
1.6944233421975106,0.48113068146059773,0.4179094729718204,0.28400324080229034,1.7953369577210117,17.116403600990065,1281.866893256661,0.49811306814605977,0.3521643291751557,0.011001880038281226
1.684755921164321,0.4776192392374069,0.40285406811074215,0.2904315453788832,1.7719372134051468,14.946969442332042,1200.270280588731,0.4977619239237407,0.3013589743517566,0.014053689849783982
1.7052999322930964,0.49732866541621157,0.41870396979947655,0.2722534490815784,1.7992135673865106,15.352147187442986,1064.7815590882108,0.49973286654162113,0.329121601988855,0.013734953190420889
1.6990025989857023,0.489590843512215,0.4299996733220643,0.29941913399261044,1.7665595066682325,14.974430627808866,1293.767973058369,0.4989590843512215,0.23412265923973807,0.013917329390234686
1.7556607437862397,0.48247115832254606,0.40684790024330264,0.24081243798264151,1.8037132597067609,16.563621871975535,1274.7606252036696,0.4982471158322546,0.17103687596993655,0.011858353178929835
1.7151476121465996,0.4721979822426139,0.4221003892536119,0.253193563144643,1.7646398187956847,15.719824663784186,1622.3026452798406,0.4972197982242614,0.17222235862708413,0.012601340715513425
1.6988598913717208,0.48179838021040894,0.4144591064107172,0.26491842928353415,1.7824380864573581,17.006428370993138,1257.8555566166278,0.4981798380210409,0.29096060154223347,0.010985066198465513
1.6891583264621937,0.4677605463756172,0.4185953249092312,0.3055192188228834,1.7879641678303628,14.834526015851221,1061.8082452177314,0.4967760546375617,0.3435600135887631,0.0145268105516689
1.6767956738414682,0.477763911274691,0.414570612718432,0.26011221444344884,1.7838552890186494,15.882078853621136,1128.3082509195535,0.4977763911274691,0.370495960346346,0.012615502234913357
1.6896217137139387,0.48152053978512926,0.41816848657327316,0.2663617379935058,1.7869431434481535,15.682503768289992,1429.7487868199648,0.4981520539785129,0.3383442624627411,0.012983466680689936
1.706724126576387,0.4904074828652195,0.42050724311655185,0.27149494415832237,1.7759233800477634,17.401848235424378,1368.9521135952784,0.49904074828652195,0.24099660756234131,0.010414962149933317
1.7264099297739217,0.48505650074928786,0.41222531891453484,0.27448021998988126,1.7724616579619108,16.073883481247652,1129.629483540891,0.4985056500749288,0.16112908332308828,0.012159397801334845
1.7218253371358188,0.47828657697274274,0.41439522848973553,0.2800131302496693,1.7680077725593104,15.599557784370717,1422.8474148344135,0.49782865769727425,0.1611689922272581,0.01284528562361694
1.7084364224746957,0.4947554705889957,0.421634310266918,0.291753585359054,1.7895655821398535,16.95904904348192,1258.597678393954,0.49947554705889957,0.283789963141416,0.011135051883662232
1.7001524850144627,0.47655592027018157,0.42297492184067625,0.2699613893832114,1.787221080425,16.844903311172242,1203.4023307482287,0.49765559202701815,0.3036407180146514,0.011256918237619313
1.7090321853461823,0.46921716874742264,0.4152493602478006,0.27026016584075624,1.7782895310924318,15.198417161287779,1125.074055908494,0.4969217168747423,0.24152264584379335,0.013690150488309696
1.6972204300377314,0.4922280910845115,0.43125269381602055,0.2878031106846291,1.7826991074200325,13.608023519881492,1199.6983705156651,0.4992228091084511,0.2974589194587187,0.017161924679778447
1.7307754599364582,0.4815837993591391,0.43029243547319124,0.286298180681546,1.7918658008847568,17.032372262053187,1181.3279070208646,0.4981583799359139,0.21519935566211235,0.011067784140683426
1.702162147280874,0.49108539453630046,0.4214355194786604,0.28767348297929346,1.765190046700579,15.873153853189915,1157.7181388197218,0.49910853945363004,0.21853992533495692,0.012366775827413584
1.7037049321262991,0.4790520154212733,0.4237037975332146,0.27953757674346846,1.7652644487700841,15.905123044096348,774.2134375065885,0.4979052015421273,0.21354807834007117,0.012318149861484556
1.67176266362469,0.47915349263823254,0.41823457626707644,0.2373557374484717,1.8069205401033657,16.166366852847762,1336.4167301216992,0.49791534926382325,0.47017143475792,0.012492611951242585
1.7020684773021586,0.47550199350514083,0.4150172884648262,0.2655628467934153,1.7743603305610969,16.264311228960022,1304.2469079376156,0.4975501993505141,0.2513174812431962,0.011901790086255862
1.7175472620694743,0.48672959327424076,0.41456107067631887,0.28458150051241055,1.78990807658666,17.329411016332376,1178.8766454228146,0.49867295932742406,0.25380232518780943,0.010668266366554621
1.6889841613444219,0.4906945506281053,0.4214893941763919,0.29039664613757865,1.7932892354440433,16.11293430085534,1158.0630285215698,0.49906945506281053,0.3632187846871613,0.012386579959591125
